movement_count,span_seconds,movements_per_minute,interval_cv,burst_count,mean_burst_size,max_burst_size,duration_std_seconds,peak_amplitude_std,dominant_frequency_std_hz,dominant_direction,direction_counts,movements_early_third,movements_mid_third,movements_late_third,artifact_filtered_fraction,dataset,subject_id,record_id
249,1256.388025045395,11.891230815782569,1.10545514560476,145,1.717241379310345,12,0.5420338012071638,217.21099714247487,3.1315334921717626,az,"{'az': 124, 'ay': 66, 'ax': 59}",85,72,92,0.0,FOUR_IMU,Sub-dataset Two_record_21,Sub-dataset Two_record_21
372,2278.373440027237,9.796462514825127,1.3851605350668634,211,1.7630331753554502,10,0.5241833686459284,113.61967412888943,2.94275411285639,az,"{'az': 213, 'ay': 87, 'ax': 72}",134,119,119,0.0,FOUR_IMU,Sub-dataset Two_record_22,Sub-dataset Two_record_22
328,1752.8034749031067,11.227727627073476,1.1760712161314206,182,1.8021978021978022,10,0.32059642949353667,95.2306915108293,3.481887437787216,az,"{'az': 217, 'ax': 62, 'ay': 49}",121,84,123,0.0,FOUR_IMU,Sub-dataset Two_record_23,Sub-dataset Two_record_23
318,1916.6825270652764,9.954700233645003,1.299736170623196,184,1.7282608695652173,11,0.4427604262124263,117.78106470358814,3.105323444082905,az,"{'az': 196, 'ay': 70, 'ax': 52}",116,111,91,0.0,FOUR_IMU,Sub-dataset Two_record_24,Sub-dataset Two_record_24
273,1847.0005848407752,8.868432492354666,1.1831659664565632,172,1.5872093023255813,10,1.2156076273482639,344.6242675296395,3.50831929823476,az,"{'az': 170, 'ax': 52, 'ay': 51}",78,103,92,0.0,FOUR_IMU,Sub-dataset Two_record_25,Sub-dataset Two_record_25
171,1041.5273230075836,9.850917756408483,1.3880659812489702,104,1.6442307692307692,9,0.35917743217522824,309.4757269535303,3.4095076779573947,az,"{'az': 106, 'ax': 35, 'ay': 30}",57,53,61,0.0,FOUR_IMU,Sub-dataset Two_record_26,Sub-dataset Two_record_26
214,1194.8647348880768,10.745986240193728,1.3300642445436093,110,1.9454545454545455,15,1.1775550402132224,314.62679571040803,2.8841326628427706,az,"{'az': 107, 'ay': 77, 'ax': 30}",72,55,87,0.0,FOUR_IMU,Sub-dataset Two_record_27,Sub-dataset Two_record_27
252,1132.251895904541,13.353918906817844,1.1396343812898047,123,2.048780487804878,11,0.36326860155815255,122.91194189838838,2.9786192102324516,az,"{'az': 149, 'ax': 54, 'ay': 49}",96,85,71,0.0,FOUR_IMU,Sub-dataset Two_record_28,Sub-dataset Two_record_28
194,1296.2926199436188,8.979454037550775,1.0061790914041553,130,1.4923076923076923,7,0.42166232777198764,68.10756101291156,2.976321649212316,az,"{'az': 118, 'ay': 43, 'ax': 33}",56,64,74,0.0,FOUR_IMU,Sub-dataset Two_record_29,Sub-dataset Two_record_29
159,1025.3629000180001,9.304022995012328,1.0177198148555973,106,1.5,5,0.4356590366110245,210.18175884716655,3.7679425529934667,az,"{'az': 100, 'ay': 38, 'ax': 21}",41,50,68,0.0,FOUR_IMU,Sub-dataset Two_record_3,Sub-dataset Two_record_3
171,1207.725239992142,8.495309744513376,1.1019706879545563,102,1.6764705882352942,10,0.3383662347713592,115.38613938206554,3.508496633553054,az,"{'az': 94, 'ax': 47, 'ay': 30}",60,57,54,0.0,FOUR_IMU,Sub-dataset Two_record_30,Sub-dataset Two_record_30
227,1648.460930109024,8.26225223251073,1.1180374788954324,145,1.5655172413793104,7,0.8545502426253347,167.69123760306738,3.1424558729099217,az,"{'az': 120, 'ay': 64, 'ax': 43}",82,56,89,0.0,FOUR_IMU,Sub-dataset Two_record_31,Sub-dataset Two_record_31
213,1167.536581039429,10.946123836755747,1.180272080476668,122,1.7459016393442623,10,0.31576007627455227,151.785487152555,3.0921339165886024,az,"{'az': 149, 'ax': 34, 'ay': 30}",64,78,71,0.0,FOUR_IMU,Sub-dataset Two_record_32,Sub-dataset Two_record_32
