dataset,record_identifier,segment_id,sample_count,duration_seconds,sampling_rate_hz,acc_mean,acc_std,acc_rms,acc_peak_to_peak,jerk_rms,jerk_peak_to_peak,acc_dominant_frequency_hz,acc_spectral_centroid_hz,acc_spectral_bandwidth_hz,acc_spectral_energy,gyro_mean,gyro_std,gyro_rms,gyro_peak_to_peak,gyro_dominant_frequency_hz,gyro_spectral_centroid_hz,gyro_spectral_bandwidth_hz,gyro_spectral_energy,subject_id,record_id,sub_dataset,sensor_id
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU3')",74,1771,60.45115303993225,30.0,15369.121097914564,143.18398429079207,15369.78805890699,1522.2363171418856,4370.935768153685,52497.18006147849,0.01693958215697346,6.096654354662687,4.292887258308978,1006937.4427038201,1060.0426132967632,217.46194499420002,1082.1183112422095,2706.134914693608,0.5251270468661773,1.7687034135201367,2.592599057464149,1734479.5163220158,single_subject,record_17,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU3')",75,2655,90.69897699356079,30.0,15470.121143038035,290.34980485851963,15472.845607368215,3548.857258984459,5268.064408476675,92822.10501299059,0.0,6.155573855118642,4.860946750992755,972917.8270546035,1133.4350928138774,636.0907842896507,1299.7255846832538,6697.301401252809,0.0,1.0488914363796713,2.4788178032395614,2805069.229315865,single_subject,record_17,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU3')",76,1769,60.445817947387695,30.0,15754.368884827167,106.72531787149528,15754.730377022805,716.239668921753,4412.506334756603,28630.231962461927,13.702656868287168,7.586451369453019,4.237284584890147,688960.0930303712,1033.56120909737,75.99113203597078,1036.3510144246138,606.6935570632063,0.47484454494064443,3.764154630570097,4.327019655736508,320136.53731737647,single_subject,record_17,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU3')",77,4426,151.20582008361816,30.0,15752.77493503351,104.67808245871679,15753.122727090247,704.6864982883199,4278.245012829297,29120.857219411708,0.0146484375,7.393848048092765,4.301550706562658,738256.5277207741,1026.6783557916995,76.9476657563171,1029.5578611794936,972.1988554766547,0.4833984375,3.554601354339183,4.180044281809385,429496.12795254117,single_subject,record_17,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU3')",78,885,30.198081970214844,30.0,15714.985838859988,114.20793169329005,15715.400833807314,849.1856193041549,4399.984774481179,35063.241459847064,5.1525423728813555,7.746326223130117,4.2302229208323014,322258.3642449876,1031.7138519792852,132.1087976393959,1040.1375903118112,1419.2707948025516,0.4406779661016949,2.96152887510471,4.058048236019706,274827.1139338417,single_subject,record_17,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU3')",79,1697,57.9154770374289,30.0,15716.354355663507,108.68788052164881,15716.730171640524,630.3594650407849,4381.657734779968,28259.94264739423,4.012964054213318,7.18617790337807,4.231120692872389,670098.0431710011,1029.8974198984286,97.26873124289686,1034.4804984102132,799.9476109098067,0.4773129051266942,2.14097116967152,3.1952602223719913,598045.7029014302,single_subject,record_17,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU3')",80,860,29.358209133148193,30.0,15639.756130951868,169.9163588492672,15640.67912223287,1522.5835908715198,4622.707711629418,44238.08747913997,0.03488372093023256,3.6125935947180827,4.013821167990807,850651.478727079,1064.2186933628143,217.32187445296236,1086.1814877904173,1727.6430097360835,0.06976744186046512,0.9098132284770681,1.748859794216494,2016156.9598329808,single_subject,record_17,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU3')",81,957,32.66027212142944,30.0,15522.255093957769,108.94033043024571,15522.63737892154,1249.3463684483631,4351.208063665848,47947.03255523156,4.921630094043888,7.048789993996304,3.981617234112994,380557.9442126813,1031.2786754267102,107.7503354076187,1036.8923961387334,1498.1269248213816,0.5642633228840126,3.238066750470496,3.2093612619220204,307357.8377730343,single_subject,record_17,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU3')",82,107,3.623426914215088,30.0,15514.339473901904,77.68494198645145,15514.533968562582,478.888018486954,3324.074437398156,22621.36278847608,11.77570093457944,8.352816625931563,4.092647455552251,27833.996603019456,1037.843168006863,58.67706429104147,1039.5005720307886,354.9987637353179,0.5607476635514019,3.7983295033000357,4.4416536857306586,13104.400248605689,single_subject,record_17,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",1,1056,36.06504583358765,30.0,15987.425978218085,147.66485424538658,15988.10790300659,1582.630345518437,5504.655190529405,52430.25862870679,2.6988636363636362,7.315556419577262,4.216510739569275,511514.7959420285,625.203531030336,259.0492419392903,676.7466032143207,4333.460330245379,0.028409090909090908,2.635006385800798,3.281999964461673,709789.581768705,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",2,117,3.9597530364990163,30.0,16005.310059638558,99.06493145807785,16005.616638099638,540.416051131333,3958.4472890383618,23814.957542619377,6.4102564102564115,7.157286391739155,4.2591430405049335,35337.52205827122,560.6558916276202,60.82275134087558,563.9454192538813,495.96785963097847,1.5384615384615388,5.833283189191837,4.870923895556456,17955.767741799213,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",3,759,25.882444143295288,30.0,16003.49064882023,112.25785136006671,16003.884365118003,940.731784925505,4344.581612844646,28896.37019817741,10.75098814229249,7.079752931415726,4.125515362948922,291347.2645562041,573.221421429176,93.21055350552982,580.7503812052922,818.1331467486496,0.31620553359683795,4.041076806703449,4.500025311144224,187807.7332333076,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",4,885,30.195970058441162,30.0,16029.236160348735,92.56926833923423,16029.503453122692,662.4192329690995,3878.9623834854287,25095.796863534313,7.1525423728813555,7.701815523151638,4.283978013431418,289618.63672148134,554.7443853175184,67.37840069037374,558.8212432620148,630.3827145791716,1.11864406779661,4.797862392887881,4.475547904987828,162258.774554795,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",5,844,28.78317523002626,30.0,16034.823008075915,88.58717377231183,16035.0677138476,742.6125731005995,3455.3148914244607,28378.283090766963,2.8080568720379144,6.573157211066033,4.193938935260109,261385.66279434992,555.4287223720772,86.42736316386365,562.1127598083293,667.6479747143776,0.35545023696682465,4.862506394987553,4.447119355583696,270342.6676048898,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",6,924,31.554369926452637,30.0,16044.299036605045,108.71173890726108,16044.6673327365,1860.4792987145102,4234.597391972911,77597.36255581042,5.876623376623376,7.049993460359699,4.191538443941651,331152.7805488155,545.693673364907,94.82767077117565,553.8717110436064,1194.3261840475868,0.48701298701298695,5.5963149899756885,4.737300376411706,142310.1278685173,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",7,3540,120.95584797859192,30.0,16072.065972292821,105.25226788207702,16072.410605059438,1331.387124504181,4083.893771276295,37378.90191258723,4.072265625,7.05673791620843,4.240040190898477,688206.4673815878,553.4730911156407,102.6297352239619,562.9079188830469,1570.6745173413237,0.029296875,4.771080265454071,4.4437892165997805,567836.8868832777,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",8,6195,211.68848705291748,30.0,16122.44587357851,112.55655891589649,16122.83876758134,2048.795486320556,4479.990058186394,87630.30112937701,3.9697265625,7.132803209056087,4.124560000445528,824653.9013887928,550.6219273013962,105.51610139838736,560.6408426786429,1811.954148425755,0.234375,3.471629078135496,3.9508274870888593,813227.0316849301,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",9,57,1.915716886520272,30.0,16160.653841863917,203.06364038281475,16161.929570400822,898.5762150368028,6058.295028968284,27812.90749992764,3.1578947368421053,5.009562141933171,3.4278705863909367,90503.3169318299,950.5913210765093,472.26315881212867,1061.4406958832853,2104.2259033749315,0.5263157894736842,1.7663233588122484,1.7111860450305232,234199.93588817288,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",10,6166,210.70092797279358,30.0,16145.676782606404,147.62154652355702,16146.351627825818,5258.504507344669,5033.484839247196,215660.59471155627,0.0146484375,6.139412322588492,4.261912232452985,1245011.9537113092,583.9672099281676,283.83757507226824,649.2930550176815,4902.593741144041,0.0146484375,1.020570897037806,2.2979321537011184,3792044.729519949,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",11,824,28.08026385307312,30.0,16028.363114775606,116.12261985737285,16028.783753046946,1669.4940487592467,4493.232804907506,66708.49546772616,0.03640776699029127,6.722054641956504,4.318475081494194,311631.32061642024,562.6102853584741,151.80806917653882,582.731518847447,2285.6147636319433,0.2184466019417476,3.1967589131841585,3.7222091172443537,486033.2531889179,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",12,885,30.190626859664917,30.0,16012.694408045234,151.35517469586625,16013.409711686962,1290.9930212042927,5758.370540837299,44320.569787648885,3.6271186440677967,6.875502653882059,3.511206220696448,775927.3952402528,623.2272530847887,215.99047647441063,659.593886353758,2050.977604799717,1.1864406779661016,3.1260187690083643,3.579238706752911,1855894.0121112661,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",13,459,15.66025710105896,30.0,16023.831018130313,99.18064770818764,16024.13795804551,585.8961912105806,4099.2112501317415,27957.85359290652,11.372549019607844,7.562579520207497,4.208602459735392,148537.2088163567,534.8107062570501,71.04279892385645,539.5086383053567,507.60880870997573,0.3921568627450981,7.001856469399925,4.433823871912229,101000.67013571192,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",14,425,14.474838018417358,30.0,16033.43930394185,97.55540079578952,16033.736088928612,579.3637189126493,4127.514867896991,27416.37677804212,13.976470588235294,7.114326391318585,4.424872572577754,126857.05286581162,543.8312154251087,68.6862753639095,548.1516170678672,515.9850954425237,0.5647058823529412,3.7729127189118423,3.9678806661285324,36549.54047786606,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",15,887,30.3037269115448,30.0,16040.286387365877,89.28973278482891,16040.534905204871,1381.7937326929477,3655.491225376865,62758.73622355801,4.430665163472379,7.528469196149694,4.039629500536267,200854.98848435198,533.4981984725545,78.857285967128,539.2947239901041,728.5805657089484,0.4735062006764374,4.742616091033265,4.357839252526187,149707.8704954462,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",17,1754,59.85843586921692,30.0,16065.114733176682,99.17952380650365,16065.420877402277,1821.8043055743692,4005.673505824652,94801.03247780961,8.38084378563284,7.272811067874707,4.055196458090188,809060.132152423,544.1929278552296,101.79413475168553,553.6316361963895,1258.5289188075922,1.2314709236031927,3.3271109659937625,3.7242037402311134,904722.9256893892,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",18,885,30.200317144394035,30.0,16080.811734711706,169.39823100591147,16081.70394603475,4318.246380629844,6982.481016623458,221026.08497675118,7.830508474576271,6.726837904484189,4.185746896024868,482550.5808867912,556.0257350403542,137.7983380626698,572.8464017518133,1555.1597496735499,1.4576271186440677,2.7437129284470054,2.908518210791593,696016.9325969844,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",19,1770,60.45233988761913,30.0,16082.57346297823,99.22939808953976,16082.879582510612,750.7799267464543,4011.533130701537,31713.919260716153,8.779661016949152,7.428325673557193,4.187332069352195,657007.0421881038,545.3048754551605,84.66800656626577,551.8388157162138,789.5478618882939,0.15254237288135594,4.818382801988562,4.463386676714738,436850.20752927155,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",20,15930,544.4391849040983,30.0,16158.47532749702,178.7761846322259,16159.46428052371,8061.728373168928,5402.719930197755,188444.96269514092,0.0146484375,4.998712145611041,3.857385004851818,2058522.1348376027,602.3422453771682,366.22725224609695,704.9387071609383,7662.680447081783,0.0146484375,0.9545005391136328,2.0246531422372076,8492255.180662366,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",21,3539,120.95615792274452,30.0,16087.043623234344,201.3761104211815,16088.303977538873,4172.846034878068,6275.390016955034,122814.52789073244,0.0146484375,4.260157740104032,3.5706917853890183,2865602.833648852,668.1058293045188,514.7026450034948,843.3766726227803,5911.90874766839,0.029296875,0.8880837535345861,1.5810338775474657,23895459.220906626,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",22,1770,60.44214582443192,30.0,16111.598579701751,141.94389676670318,16112.223833576694,4129.724152845454,5434.012560585324,141390.37239379727,3.3220338983050848,7.110959669910172,4.166006426399921,1217008.09500936,542.4385340761678,106.94788330606832,552.8810116058883,1415.443846327512,0.4915254237288136,4.250765840843069,4.334327863907033,483701.5319411532,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",23,1770,60.44857311248779,30.0,16137.889126706988,113.10151776788707,16138.285454756618,2251.6344137784126,4434.736205885554,104807.75727885542,4.135593220338983,6.491443446783319,4.207446624513471,700481.7588149139,542.1525365725208,94.94881745150434,550.4040796064811,938.0764325969263,0.1016949152542373,3.251197240971441,3.5448381590534854,486342.6355365986,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",24,884,30.182466983795393,30.0,16173.246168637332,106.6919588711993,16173.598078517653,816.2228403612808,4329.851776633755,33173.24513488142,7.805429864253394,7.518169662471476,4.162865137689902,325123.12796788686,538.8891574580209,90.51135376130769,546.4373973160332,818.414402473541,1.4932126696832582,4.043468009605567,4.050544157205919,254668.9041026041,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",25,2656,90.69686293602012,30.0,16192.497507938764,112.47590360083906,16192.888141819974,1201.240761746958,4300.7877459574875,36164.312482979745,0.0146484375,6.261499597870326,4.141943858681013,887447.1698228775,543.5441731929268,100.8392132236253,552.8189713961906,1000.3223611595744,0.556640625,2.535619564055316,3.4864482637633345,949608.8414668323,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",26,1770,60.45259809494064,30.0,16225.590049251481,118.34829839503793,16226.021655541499,1233.2601169126046,4380.781444420613,41688.39046721575,0.01694915254237288,6.047631164325677,3.941129510995263,996173.8731314135,545.7639104685682,111.06453723482863,556.9502467915154,1047.412504995777,0.5932203389830508,2.8709240752153997,3.5409852125677057,772047.3533926463,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",27,443,15.105582952499162,30.0,16213.464421522165,100.82541121855917,16213.777916066088,744.2116189052267,4039.844251851351,30265.698903492732,7.855530474040632,7.982510751690842,4.047739193243948,132895.34163484297,534.219793995613,99.8652905823847,543.4738858122066,844.0272886517713,0.06772009029345373,3.8700168016334953,4.551010974122649,87481.14772111145,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",28,441,15.032500028610002,30.0,16227.839262159452,112.46022979204231,16228.2289366945,957.6900115920598,4212.055593950026,37818.41439870732,6.258503401360545,7.2954841239308195,3.8810731679480086,129476.2639072625,546.3169511006389,95.79104861376108,554.6513644213109,896.9149486420334,0.4761904761904762,4.850542071090863,4.398699306732082,64111.375707760075,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",29,885,30.208307027816772,30.0,16222.014715115267,183.8834609651767,16223.056880398119,3014.054066965293,5460.439572748129,75583.15255475833,3.389830508474576,6.625022557009371,3.9516260460032595,367453.0985446243,691.7831788200814,648.4267973084432,948.1673259325601,5416.830103332888,0.0,0.879253208071914,2.384362265140804,1064207.4930678997,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",30,885,30.196160078048933,30.0,16060.390544948736,169.7100358366547,16061.2871823071,2375.9723797376864,5838.531584620227,82478.80891049723,5.898305084745763,7.593564881737569,4.035812237027179,390670.5564703841,670.2714896113207,590.321919491645,893.1650678447288,4694.517306331986,0.0,1.2976734813332926,3.03646352621807,710803.2087191086,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",31,886,30.212790012359164,30.0,16035.829167977818,104.17798925556404,16036.167564540274,1328.8057535940043,4295.9301731801115,58528.35282533102,1.963882618510158,7.268861422460841,4.224961014804494,298564.13675552624,535.0276357512901,66.78174483256225,539.17935092184,535.8743323839738,0.2708803611738149,5.695520064484011,4.3758890652759055,133677.08891755753,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",32,885,30.188166856765747,30.0,16049.925793937084,131.56013883386663,16050.464979589126,2932.052787323375,5405.453982489379,128216.59932983373,3.593220338983051,7.297252734330561,4.2743052685361285,728418.864536402,542.5035907848668,82.71903146384545,548.7737094475199,690.7222573988986,0.2033898305084746,3.4182085572262073,3.9710791802164906,269399.2718179026,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",33,885,30.178800106048584,30.0,16069.40208412754,108.51562877439842,16069.7684794477,791.8170569249087,4447.174616150342,32551.525708868387,7.796610169491525,7.338789034261342,4.163616785643798,358566.40710919915,548.4428492448953,95.62498777663853,556.7168914045461,1002.8291754466917,0.2711864406779661,3.429100162646803,4.1153887978635435,314732.38254424016,single_subject,record_17,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_17', 'IMU4')",34,1770,60.452262163162686,30.0,16115.536883601608,119.670780264403,16115.981203214804,1591.0603936679,4248.241923866023,42233.223445840296,0.01694915254237288,5.786694000568118,3.8839647096381236,856046.1931463813,543.5816502788692,83.33340693707143,549.9322387636848,963.8272909943494,0.3559322033898305,4.111344735498003,4.109321302009496,442295.369851516,single_subject,record_17,Sub-dataset Three,IMU4
