dataset,segment_id,candidate_id,start_timestamp,end_timestamp,duration_seconds,sample_count,start_index,end_index,peak_activity_score,threshold_used,filtered,filter_skip_reason,subject_id,record_id,sensor_id
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0046,464.954,467.344,2.3899999999999864,1196,232477,233673,0.06444923745751692,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0047,468.848,470.434,1.5860000000000127,794,234424,235218,0.05581363353268338,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0048,506.82,509.5,2.680000000000007,1341,253410,254751,0.14835541001652663,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0049,535.292,536.51,1.217999999999961,610,267646,268256,0.06848861323705516,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0050,608.462,609.432,0.9700000000000273,486,304231,304717,0.09225091277001017,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0051,610.756,611.09,0.33400000000006,168,305378,305546,0.06203429798260833,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0052,626.414,628.126,1.711999999999989,857,313207,314064,0.07109456195929115,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0053,630.624,634.036,3.411999999999921,1707,315312,317019,0.20895532239645465,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0054,653.788,654.12,0.33199999999999363,167,326894,327061,0.054377403102434684,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0055,693.718,694.664,0.9460000000000264,474,346859,347333,0.06941235367672412,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0056,747.722,749.3,1.5779999999999745,790,373861,374651,0.1839292358294852,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0057,750.594,751.718,1.12399999999991,563,375297,375860,0.06530714181863062,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0058,800.328,800.658,0.3300000000000409,166,400164,400330,0.07266621752888568,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0059,802.362,804.152,1.7900000000000773,896,401181,402077,0.1920132718972269,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0060,804.944,806.028,1.08400000000006,543,402472,403015,0.06878828347228323,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0061,806.584,807.548,0.9640000000000555,483,403292,403775,0.15665030152269105,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0062,809.118,810.912,1.7939999999999827,898,404559,405457,0.13626407775887395,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0063,813.84,814.246,0.40599999999994907,204,406920,407124,0.08105641439200362,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0064,816.486,818.526,2.0399999999999636,1021,408243,409264,0.08712372416840641,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0065,819.76,823.862,4.101999999999975,2052,409880,411932,0.09097032260877645,0.03716586676959748,True,,450569,450569,BCG_3AXIS
